,data1,data2
1,11.957001454587967,3.5046060485326653
2,4.198385993839577,2.2134313002989257
3,4.157239385286747,2.4866650994252786
4,4.344186537803322,3.792126731922524
5,4.18628889,2.527326

6,18.926837921142575,4.0997700691223145
7,4.146964550018311,2.5524253845214844
